"No.","Time","Source","Destination","Protocol","Length","Info"
"234","10.766439","172.64.155.209","192.168.1.12","TCP","66","[TCP Dup ACK 228#1] 443  >  20151 [ACK] Seq=1913 Ack=15670 Win=155648 Len=0 SLE=4917 SRE=6317"
"235","10.766439","172.64.155.209","192.168.1.12","TCP","66","[TCP Dup ACK 228#2] 443  >  20151 [ACK] Seq=1913 Ack=15670 Win=155648 Len=0 SLE=6317 SRE=7296"
"236","10.766439","172.64.155.209","192.168.1.12","TCP","60","443  >  20151 [ACK] Seq=1913 Ack=15701 Win=155648 Len=0"
"237","10.880445","172.64.155.209","192.168.1.12","TLSv1.3","918","Application Data"
"238","10.884498","172.64.155.209","192.168.1.12","TLSv1.3","101","Application Data"
"239","10.884498","172.64.155.209","192.168.1.12","TLSv1.3","85","Application Data"
"240","10.884559","192.168.1.12","172.64.155.209","TCP","54","20151  >  443 [ACK] Seq=15701 Ack=2855 Win=64512 Len=0"
"241","10.894625","192.168.1.12","163.70.145.60","TCP","130","19948  >  5222 [PSH, ACK] Seq=680 Ack=227 Win=510 Len=76 [TCP PDU reassembled in 1328]"
"242","10.906519","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=227 Ack=756 Win=5544 Len=0"
"243","11.177084","163.70.145.60","192.168.1.12","TCP","184","5222  >  19948 [PSH, ACK] Seq=227 Ack=756 Win=5544 Len=130 [TCP PDU reassembled in 872]"
"244","11.220173","192.168.1.12","163.70.145.60","TCP","54","19948  >  5222 [ACK] Seq=756 Ack=357 Win=509 Len=0"
"245","11.223056","192.168.1.12","163.70.145.60","TCP","127","19948  >  5222 [PSH, ACK] Seq=756 Ack=357 Win=509 Len=73 [TCP PDU reassembled in 1328]"
"246","11.235726","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=357 Ack=829 Win=5544 Len=0"
"247","11.324431","172.217.26.42","192.168.1.12","UDP","79","443  >  51327 Len=37"
"248","11.331350","192.168.1.12","172.217.26.42","UDP","75","51327  >  443 Len=33"
"249","11.575508","192.168.1.12","142.250.77.234","UDP","71","51620  >  443 Len=29"
"250","11.597488","142.250.77.234","192.168.1.12","UDP","67","443  >  51620 Len=25"
"251","11.906082","172.64.155.209","192.168.1.12","TLSv1.3","589","Application Data"
"252","11.906082","172.64.155.209","192.168.1.12","TLSv1.3","89","Application Data"
"253","11.906082","172.64.155.209","192.168.1.12","TLSv1.3","85","Application Data"
"254","11.906195","192.168.1.12","172.64.155.209","TCP","54","20151  >  443 [ACK] Seq=15701 Ack=3456 Win=65280 Len=0"
"255","12.712461","163.70.145.60","192.168.1.12","TCP","184","5222  >  19948 [PSH, ACK] Seq=357 Ack=829 Win=5544 Len=130 [TCP PDU reassembled in 872]"
"256","12.718429","192.168.1.12","163.70.145.60","TCP","130","19948  >  5222 [PSH, ACK] Seq=829 Ack=487 Win=509 Len=76 [TCP PDU reassembled in 1328]"
"257","12.733303","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=487 Ack=905 Win=5544 Len=0"
"258","12.733860","192.168.1.12","163.70.145.60","TCP","127","19948  >  5222 [PSH, ACK] Seq=905 Ack=487 Win=509 Len=73 [TCP PDU reassembled in 1328]"
"259","12.748283","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=487 Ack=978 Win=5544 Len=0"
"260","13.210379","192.168.1.12","142.250.77.234","UDP","71","51620  >  443 Len=29"
"261","13.227814","142.250.77.234","192.168.1.12","UDP","67","443  >  51620 Len=25"
"262","13.350382","172.217.26.42","192.168.1.12","UDP","185","443  >  51327 Len=143"
"263","13.366511","192.168.1.12","172.217.26.42","UDP","75","51327  >  443 Len=33"
"264","13.438486","192.168.1.12","172.64.148.235","TLSv1.2","144","Application Data"
"265","13.450421","172.64.148.235","192.168.1.12","TCP","60","443  >  19949 [ACK] Seq=105 Ack=209 Win=16 Len=0"
"266","13.629083","172.64.148.235","192.168.1.12","TLSv1.2","134","Application Data"
"267","13.677727","192.168.1.12","172.64.148.235","TCP","54","19949  >  443 [ACK] Seq=209 Ack=185 Win=252 Len=0"
"268","13.883686","192.168.1.12","163.70.145.60","TCP","130","19948  >  5222 [PSH, ACK] Seq=978 Ack=487 Win=509 Len=76 [TCP PDU reassembled in 1328]"
"269","13.897773","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=487 Ack=1054 Win=5544 Len=0"
"270","14.659097","Digisol_03:e8:e0","Broadcast","ARP","60","Who has 192.168.1.12? Tell 192.168.1.1"
"271","14.659127","AzureWaveTec_e5:a6:9d","Digisol_03:e8:e0","ARP","42","192.168.1.12 is at 2c:3b:70:e5:a6:9d"
"272","14.659510","Digisol_03:e8:e0","Broadcast","ARP","60","Who has 192.168.1.9? Tell 192.168.1.1"
"273","14.660535","Digisol_03:e8:e0","Broadcast","ARP","60","Who has 192.168.1.2? Tell 192.168.1.1"
"274","14.730863","192.168.1.12","20.195.84.1","TLSv1.2","85","Application Data"
"275","14.818827","20.195.84.1","192.168.1.12","TCP","60","443  >  19939 [ACK] Seq=28 Ack=32 Win=671 Len=0"
"276","14.856599","192.168.1.12","140.82.112.26","TCP","55","19946  >  443 [ACK] Seq=1 Ack=1 Win=251 Len=1 [TCP PDU reassembled in 861]"
"277","15.176896","140.82.112.26","192.168.1.12","TCP","66","443  >  19946 [ACK] Seq=1 Ack=2 Win=76 Len=0 SLE=1 SRE=2"
"278","15.208714","163.70.145.60","192.168.1.12","TCP","278","5222  >  19948 [PSH, ACK] Seq=487 Ack=1054 Win=5544 Len=224 [TCP PDU reassembled in 872]"
"279","15.215386","192.168.1.12","163.70.145.60","TCP","127","19948  >  5222 [PSH, ACK] Seq=1054 Ack=711 Win=508 Len=73 [TCP PDU reassembled in 1328]"
"280","15.230896","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=711 Ack=1127 Win=5544 Len=0"
"281","15.462436","192.168.1.12","40.79.167.8","TLSv1.2","134","Application Data"
"282","15.462601","192.168.1.12","40.79.167.8","TLSv1.2","851","Application Data"
"283","15.635181","40.79.167.8","192.168.1.12","TCP","60","443  >  20086 [ACK] Seq=140 Ack=1834 Win=16385 Len=0"
"284","15.640362","40.79.167.8","192.168.1.12","TLSv1.2","154","Application Data"
"285","15.641009","192.168.1.12","40.79.167.8","TLSv1.2","89","Application Data"
"286","15.745831","192.168.1.12","8.8.4.4","TCP","66","20152  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"287","15.771170","192.168.1.12","40.104.66.242","TCP","66","20153  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"288","15.791327","8.8.4.4","192.168.1.12","TCP","66","443  >  20152 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"289","15.791438","192.168.1.12","8.8.4.4","TCP","54","20152  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"290","15.791895","192.168.1.12","8.8.4.4","TCP","1466","20152  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1412 [TCP PDU reassembled in 291]"
"291","15.791895","192.168.1.12","8.8.4.4","TLSv1.3","426","Client Hello (SNI=dns.google)"
"292","15.806824","8.8.4.4","192.168.1.12","TCP","54","443  >  20152 [ACK] Seq=1 Ack=1413 Win=268288 Len=0"
"293","15.806824","8.8.4.4","192.168.1.12","TCP","54","443  >  20152 [ACK] Seq=1 Ack=1785 Win=268032 Len=0"
"294","15.812389","8.8.4.4","192.168.1.12","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"295","15.812466","8.8.4.4","192.168.1.12","TCP","1466","443  >  20152 [PSH, ACK] Seq=1413 Ack=1785 Win=268032 Len=1412 [TCP PDU reassembled in 298]"
"296","15.812484","192.168.1.12","8.8.4.4","TCP","54","20152  >  443 [ACK] Seq=1785 Ack=2825 Win=65280 Len=0"
"297","15.812510","8.8.4.4","192.168.1.12","TCP","1466","443  >  20152 [ACK] Seq=2825 Ack=1785 Win=268032 Len=1412 [TCP PDU reassembled in 298]"
"298","15.812522","8.8.4.4","192.168.1.12","TLSv1.3","1307","Application Data"
"299","15.812532","192.168.1.12","8.8.4.4","TCP","54","20152  >  443 [ACK] Seq=1785 Ack=5490 Win=65280 Len=0"
"300","15.812974","192.168.1.12","8.8.4.4","TLSv1.3","128","Change Cipher Spec, Application Data"
"301","15.813158","192.168.1.12","8.8.4.4","TLSv1.3","146","Application Data"
"302","15.813312","192.168.1.12","8.8.4.4","TLSv1.3","296","Application Data"
"303","15.813344","192.168.1.12","8.8.4.4","TLSv1.3","243","Application Data"
"304","15.831207","8.8.4.4","192.168.1.12","TLSv1.3","1004","Application Data, Application Data"
"305","15.831278","8.8.4.4","192.168.1.12","TLSv1.3","85","Application Data"
"306","15.831293","192.168.1.12","8.8.4.4","TCP","54","20152  >  443 [ACK] Seq=2382 Ack=6471 Win=64512 Len=0"
"307","15.831475","192.168.1.12","8.8.4.4","TLSv1.3","85","Application Data"
"308","15.833416","8.8.4.4","192.168.1.12","TLSv1.3","553","[TCP Previous segment not captured] , Application Data"
"309","15.833416","8.8.4.4","192.168.1.12","TLSv1.3","137","Application Data"
"310","15.833416","8.8.4.4","192.168.1.12","TLSv1.3","553","Application Data"
"311","15.833416","8.8.4.4","192.168.1.12","TLSv1.3","85","Application Data"
"312","15.833416","8.8.4.4","192.168.1.12","TLSv1.3","93","Application Data"
"313","15.833416","8.8.4.4","192.168.1.12","TLSv1.3","85","Application Data"
"314","15.833416","8.8.4.4","192.168.1.12","TCP","341","[TCP Out-Of-Order] 443  >  20152 [PSH, ACK] Seq=6471 Ack=2382 Win=267520 Len=287"
"315","15.833446","192.168.1.12","8.8.4.4","TCP","66","[TCP Dup ACK 306#1] 20152  >  443 [ACK] Seq=2413 Ack=6471 Win=64512 Len=0 SLE=6758 SRE=7257"
"316","15.833463","192.168.1.12","8.8.4.4","TCP","66","[TCP Dup ACK 306#2] 20152  >  443 [ACK] Seq=2413 Ack=6471 Win=64512 Len=0 SLE=6758 SRE=7340"
"317","15.833469","192.168.1.12","8.8.4.4","TCP","66","[TCP Dup ACK 306#3] 20152  >  443 [ACK] Seq=2413 Ack=6471 Win=64512 Len=0 SLE=6758 SRE=7839"
"318","15.833474","192.168.1.12","8.8.4.4","TCP","66","[TCP Dup ACK 306#4] 20152  >  443 [ACK] Seq=2413 Ack=6471 Win=64512 Len=0 SLE=6758 SRE=7870"
"319","15.833482","192.168.1.12","8.8.4.4","TCP","66","[TCP Dup ACK 306#5] 20152  >  443 [ACK] Seq=2413 Ack=6471 Win=64512 Len=0 SLE=6758 SRE=7909"
"320","15.833495","192.168.1.12","8.8.4.4","TCP","66","[TCP Dup ACK 306#6] 20152  >  443 [ACK] Seq=2413 Ack=6471 Win=64512 Len=0 SLE=6758 SRE=7940"
"321","15.833523","192.168.1.12","8.8.4.4","TCP","54","20152  >  443 [ACK] Seq=2413 Ack=7940 Win=65280 Len=0"
"322","15.834306","192.168.1.12","8.8.4.4","TLSv1.3","93","Application Data"
"323","15.834852","192.168.1.12","23.46.207.90","QUIC","1292","Initial, DCID=9f6a654c26e8073d, PKN: 1, CRYPTO, CRYPTO, PING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, PING, PADDING, CRYPTO"
"324","15.834893","192.168.1.12","23.46.207.90","QUIC","1292","Initial, DCID=9f6a654c26e8073d, PKN: 2, PING, PING, CRYPTO, PADDING, PING, PADDING, CRYPTO, PING, PADDING, PING, CRYPTO, PADDING, CRYPTO, PING"
"325","15.850395","8.8.4.4","192.168.1.12","TCP","341","[TCP Spurious Retransmission] 443  >  20152 [PSH, ACK] Seq=6471 Ack=2413 Win=267520 Len=287"
"326","15.850395","23.46.207.90","192.168.1.12","QUIC","82","Initial, SCID=08d63792da40b732, PKN: 1, ACK"
"327","15.850395","23.46.207.90","192.168.1.12","QUIC","1292","Initial, SCID=08d63792da40b732, PKN: 2, ACK, PADDING"
"328","15.850395","23.46.207.90","192.168.1.12","QUIC","566","Handshake, SCID=08d63792da40b732"
"329","15.850435","192.168.1.12","8.8.4.4","TCP","66","[TCP Dup ACK 321#1] 20152  >  443 [ACK] Seq=2452 Ack=7940 Win=65280 Len=0 SLE=6471 SRE=6758"
"330","15.851459","23.46.207.90","192.168.1.12","QUIC","1292","Initial, SCID=08d63792da40b732, PKN: 3, CRYPTO, PADDING"
"331","15.851538","23.46.207.90","192.168.1.12","QUIC","1292","Handshake, SCID=08d63792da40b732"
"332","15.851569","23.46.207.90","192.168.1.12","QUIC","1292","Handshake, SCID=08d63792da40b732"
"333","15.851795","192.168.1.12","23.46.207.90","QUIC","82","Handshake, DCID=08d63792da40b732"
"334","15.851993","192.168.1.12","23.46.207.90","QUIC","84","Handshake, DCID=08d63792da40b732"
"335","15.852438","192.168.1.12","23.46.207.90","QUIC","206","Protected Payload (KP0), DCID=08d63792da40b732"
"336","15.852738","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"337","15.852778","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"338","15.852799","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"339","15.852820","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"340","15.852853","8.8.4.4","192.168.1.12","TCP","60","443  >  20152 [ACK] Seq=7940 Ack=2452 Win=267520 Len=0"
"341","15.852853","40.104.66.242","192.168.1.12","TCP","66","443  >  20153 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"342","15.852911","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"343","15.852940","192.168.1.12","23.46.207.90","QUIC","348","Protected Payload (KP0), DCID=08d63792da40b732"
"344","15.852941","192.168.1.12","40.104.66.242","TCP","54","20153  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"345","15.853220","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"346","15.853258","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"347","15.853287","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"348","15.853309","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"349","15.853334","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"350","15.853362","192.168.1.12","23.46.207.90","QUIC","250","Protected Payload (KP0), DCID=08d63792da40b732"
"351","15.853379","192.168.1.12","23.46.207.90","QUIC","145","Protected Payload (KP0), DCID=08d63792da40b732"
"352","15.855016","192.168.1.12","40.104.66.242","TLSv1.3","991","Client Hello (SNI=substrate.office.com)"
"353","15.855598","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"354","15.855637","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"355","15.855655","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"356","15.855671","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"357","15.855697","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"358","15.855721","192.168.1.12","23.46.207.90","QUIC","350","Protected Payload (KP0), DCID=08d63792da40b732"
"359","15.856998","40.79.167.8","192.168.1.12","TCP","60","443  >  20086 [ACK] Seq=240 Ack=1869 Win=16384 Len=0"
"360","15.866062","23.46.207.90","192.168.1.12","QUIC","65","Protected Payload (KP0)"
"361","15.866062","23.46.207.90","192.168.1.12","QUIC","65","Protected Payload (KP0)"
"362","15.866062","23.46.207.90","192.168.1.12","QUIC","65","Protected Payload (KP0)"
"363","15.866062","23.46.207.90","192.168.1.12","QUIC","345","Protected Payload (KP0)"
"364","15.866062","23.46.207.90","192.168.1.12","QUIC","103","Protected Payload (KP0)"
"365","15.866062","23.46.207.90","192.168.1.12","QUIC","346","Protected Payload (KP0)"
"366","15.866062","23.46.207.90","192.168.1.12","QUIC","63","Protected Payload (KP0)"
"367","15.866062","23.46.207.90","192.168.1.12","QUIC","112","Protected Payload (KP0)"
"368","15.866564","192.168.1.12","23.46.207.90","QUIC","75","Protected Payload (KP0), DCID=08d63792da40b732"
"369","15.866752","192.168.1.12","23.46.207.90","QUIC","77","Protected Payload (KP0), DCID=08d63792da40b732"
"370","15.866800","192.168.1.12","23.46.207.90","QUIC","75","Protected Payload (KP0), DCID=08d63792da40b732"
"371","15.866818","192.168.1.12","23.46.207.90","QUIC","75","Protected Payload (KP0), DCID=08d63792da40b732"
"372","15.866832","192.168.1.12","23.46.207.90","QUIC","73","Protected Payload (KP0), DCID=08d63792da40b732"
"373","15.870466","23.46.207.90","192.168.1.12","QUIC","66","Protected Payload (KP0)"
"374","15.870928","192.168.1.12","23.46.207.90","QUIC","1288","Protected Payload (KP0), DCID=08d63792da40b732"
"375","15.871032","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"376","15.871072","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"377","15.871084","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"378","15.871099","192.168.1.12","23.46.207.90","QUIC","1165","Protected Payload (KP0), DCID=08d63792da40b732"
"379","15.871138","192.168.1.12","23.46.207.90","QUIC","134","Protected Payload (KP0), DCID=08d63792da40b732"
"380","15.874332","23.46.207.90","192.168.1.12","QUIC","66","Protected Payload (KP0)"
"381","15.874332","23.46.207.90","192.168.1.12","QUIC","66","Protected Payload (KP0)"
"382","15.874332","23.46.207.90","192.168.1.12","QUIC","66","Protected Payload (KP0)"
"383","15.874332","23.46.207.90","192.168.1.12","QUIC","66","Protected Payload (KP0)"
"384","15.874332","23.46.207.90","192.168.1.12","QUIC","66","Protected Payload (KP0)"
"385","15.874332","23.46.207.90","192.168.1.12","QUIC","68","Protected Payload (KP0)"
"386","15.874332","23.46.207.90","192.168.1.12","QUIC","66","Protected Payload (KP0)"
"387","15.874332","23.46.207.90","192.168.1.12","QUIC","1494","Protected Payload (KP0)"
"388","15.879551","23.46.207.90","192.168.1.12","QUIC","156","Protected Payload (KP0)"
"389","15.879551","23.46.207.90","192.168.1.12","QUIC","1292","Protected Payload (KP0)"
"390","15.879852","192.168.1.12","23.46.207.90","QUIC","75","Protected Payload (KP0), DCID=08d63792da40b732"
"391","15.879921","192.168.1.12","23.46.207.90","QUIC","73","Protected Payload (KP0), DCID=08d63792da40b732"
"392","15.882210","23.46.207.90","192.168.1.12","QUIC","65","Protected Payload (KP0)"
"393","15.882210","23.46.207.90","192.168.1.12","QUIC","65","Protected Payload (KP0)"
"394","15.882210","23.46.207.90","192.168.1.12","QUIC","69","Protected Payload (KP0)"
"395","15.892237","192.168.1.12","163.70.145.60","TCP","130","19948  >  5222 [PSH, ACK] Seq=1127 Ack=711 Win=508 Len=76 [TCP PDU reassembled in 1328]"
"396","15.904241","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=711 Ack=1203 Win=5544 Len=0"
"397","15.913424","40.104.66.242","192.168.1.12","TLSv1.3","351","Server Hello, Change Cipher Spec, Application Data"
"398","15.913489","192.168.1.12","40.104.66.242","TCP","54","20153  >  443 [ACK] Seq=938 Ack=298 Win=261632 Len=0"
"399","15.914773","192.168.1.12","40.104.66.242","TLSv1.3","134","Change Cipher Spec, Application Data"
"400","15.915001","192.168.1.12","40.104.66.242","TLSv1.3","134","Application Data"
"401","15.917366","192.168.1.12","40.104.66.242","TLSv1.3","1350","Application Data"
"402","15.922245","192.168.1.12","23.46.207.90","QUIC","74","Protected Payload (KP0), DCID=08d63792da40b732"
"403","15.948265","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"404","15.948408","192.168.1.12","23.46.207.90","QUIC","1077","Protected Payload (KP0), DCID=08d63792da40b732"
"405","15.965601","23.46.207.90","192.168.1.12","QUIC","70","Protected Payload (KP0)"
"406","15.973045","40.104.66.242","192.168.1.12","TCP","54","443  >  20153 [ACK] Seq=298 Ack=1098 Win=64256 Len=0"
"407","15.976672","40.104.66.242","192.168.1.12","TLSv1.3","529","Application Data"
"408","15.976672","40.104.66.242","192.168.1.12","TLSv1.3","116","Application Data"
"409","15.976672","40.104.66.242","192.168.1.12","TLSv1.3","85","Application Data"
"410","15.976731","192.168.1.12","40.104.66.242","TCP","54","20153  >  443 [ACK] Seq=2394 Ack=866 Win=261120 Len=0"
"411","15.977529","192.168.1.12","40.104.66.242","TLSv1.3","85","Application Data"
"412","16.002181","192.168.1.12","23.46.207.90","QUIC","74","Protected Payload (KP0), DCID=08d63792da40b732"
"413","16.086595","23.46.207.90","192.168.1.12","QUIC","1436","Protected Payload (KP0)"
"414","16.086595","23.46.207.90","192.168.1.12","QUIC","873","Protected Payload (KP0)"
"415","16.086595","23.46.207.90","192.168.1.12","QUIC","64","Protected Payload (KP0)"
"416","16.086595","23.46.207.90","192.168.1.12","QUIC","148","Protected Payload (KP0)"
"417","16.086595","23.46.207.90","192.168.1.12","QUIC","424","Protected Payload (KP0)"
"418","16.086595","23.46.207.90","192.168.1.12","QUIC","1494","Protected Payload (KP0)"
"419","16.086595","23.46.207.90","192.168.1.12","QUIC","64","Protected Payload (KP0)"
"420","16.086595","23.46.207.90","192.168.1.12","QUIC","146","Protected Payload (KP0)"
"421","16.087119","23.46.207.90","192.168.1.12","QUIC","1376","Protected Payload (KP0)"
"422","16.087140","192.168.1.12","23.46.207.90","QUIC","77","Protected Payload (KP0), DCID=08d63792da40b732"
"423","16.087219","23.46.207.90","192.168.1.12","QUIC","64","Protected Payload (KP0)"
"424","16.087229","40.104.66.242","192.168.1.12","TCP","54","443  >  20153 [ACK] Seq=866 Ack=2425 Win=65280 Len=0"
"425","16.087253","192.168.1.12","23.46.207.90","QUIC","77","Protected Payload (KP0), DCID=08d63792da40b732"
"426","16.087281","192.168.1.12","23.46.207.90","QUIC","75","Protected Payload (KP0), DCID=08d63792da40b732"
"427","16.087306","192.168.1.12","23.46.207.90","QUIC","73","Protected Payload (KP0), DCID=08d63792da40b732"
"428","16.087365","192.168.1.12","23.46.207.90","QUIC","77","Protected Payload (KP0), DCID=08d63792da40b732"
"429","16.087396","192.168.1.12","23.46.207.90","QUIC","73","Protected Payload (KP0), DCID=08d63792da40b732"
"430","16.099096","23.46.207.90","192.168.1.12","QUIC","65","Protected Payload (KP0)"
"431","16.106432","40.104.66.242","192.168.1.12","TLSv1.3","1309","Application Data"
"432","16.106432","40.104.66.242","192.168.1.12","TLSv1.3","181","Application Data"
"433","16.106432","40.104.66.242","192.168.1.12","TLSv1.3","85","Application Data"
"434","16.106516","192.168.1.12","40.104.66.242","TCP","54","20153  >  443 [ACK] Seq=2425 Ack=2279 Win=262144 Len=0"
"435","16.140903","192.168.1.12","23.46.207.90","QUIC","72","Protected Payload (KP0), DCID=08d63792da40b732"
"436","16.158405","23.46.207.90","192.168.1.12","QUIC","66","Protected Payload (KP0)"
"437","16.158405","23.46.207.90","192.168.1.12","QUIC","147","Protected Payload (KP0)"
"438","16.158405","23.46.207.90","192.168.1.12","QUIC","1494","Protected Payload (KP0)"
"439","16.158405","23.46.207.90","192.168.1.12","QUIC","227","Protected Payload (KP0)"
"440","16.158405","23.46.207.90","192.168.1.12","QUIC","64","Protected Payload (KP0)"
"441","16.159005","192.168.1.12","23.46.207.90","QUIC","77","Protected Payload (KP0), DCID=08d63792da40b732"
"442","16.159081","192.168.1.12","23.46.207.90","QUIC","73","Protected Payload (KP0), DCID=08d63792da40b732"
"443","16.173269","23.46.207.90","192.168.1.12","QUIC","68","Protected Payload (KP0)"
"444","16.173269","23.46.207.90","192.168.1.12","QUIC","68","Protected Payload (KP0)"
"445","16.225945","192.168.1.12","23.46.207.90","QUIC","295","Protected Payload (KP0), DCID=08d63792da40b732"
"446","16.243240","23.46.207.90","192.168.1.12","QUIC","72","Protected Payload (KP0)"
"447","16.262402","23.46.207.90","192.168.1.12","QUIC","321","Protected Payload (KP0)"
"448","16.262634","192.168.1.12","23.46.207.90","QUIC","77","Protected Payload (KP0), DCID=08d63792da40b732"
"449","16.266920","23.46.207.90","192.168.1.12","QUIC","1494","Protected Payload (KP0)"
"450","16.266979","23.46.207.90","192.168.1.12","QUIC","1494","Protected Payload (KP0)"
"451","16.266989","23.46.207.90","192.168.1.12","QUIC","1494","Protected Payload (KP0)"
"452","16.266996","23.46.207.90","192.168.1.12","QUIC","1024","Protected Payload (KP0)"
"453","16.267003","23.46.207.90","192.168.1.12","QUIC","64","Protected Payload (KP0)"
"454","16.267106","192.168.1.12","23.46.207.90","QUIC","75","Protected Payload (KP0), DCID=08d63792da40b732"
"455","16.267226","192.168.1.12","23.46.207.90","QUIC","75","Protected Payload (KP0), DCID=08d63792da40b732"
"456","16.267273","192.168.1.12","23.46.207.90","QUIC","73","Protected Payload (KP0), DCID=08d63792da40b732"
"457","16.267314","192.168.1.12","23.46.207.90","QUIC","73","Protected Payload (KP0), DCID=08d63792da40b732"
"458","16.299157","23.46.207.90","192.168.1.12","QUIC","66","Protected Payload (KP0)"
"459","16.437674","192.168.1.12","142.250.77.234","UDP","71","51620  >  443 Len=29"
"460","16.455272","142.250.77.234","192.168.1.12","UDP","67","443  >  51620 Len=25"
"461","16.527893","23.46.207.90","192.168.1.12","QUIC","606","Protected Payload (KP0)"
"462","16.527893","23.46.207.90","192.168.1.12","QUIC","1406","Protected Payload (KP0)"
"463","16.527893","23.46.207.90","192.168.1.12","QUIC","64","Protected Payload (KP0)"
"464","16.528425","192.168.1.12","23.46.207.90","QUIC","77","Protected Payload (KP0), DCID=08d63792da40b732"
"465","16.556802","192.168.1.12","23.46.207.90","QUIC","74","Protected Payload (KP0), DCID=08d63792da40b732"
"466","16.564466","23.46.207.90","192.168.1.12","QUIC","66","Protected Payload (KP0)"
"467","17.102000","192.168.1.12","23.11.235.24","TCP","55","20076  >  443 [ACK] Seq=1 Ack=1 Win=250 Len=1"
"468","17.120101","23.11.235.24","192.168.1.12","TCP","66","443  >  20076 [ACK] Seq=1 Ack=2 Win=493 Len=0 SLE=1 SRE=2"
"469","17.557560","192.168.1.12","163.70.145.20","TLSv1.2","86","Application Data"
"470","17.572397","163.70.145.20","192.168.1.12","TCP","60","443  >  19941 [ACK] Seq=29 Ack=65 Win=293 Len=0"
"471","17.844435","163.70.145.20","192.168.1.12","TLSv1.2","82","Application Data"
"472","17.889364","192.168.1.12","163.70.145.20","TCP","54","19941  >  443 [ACK] Seq=65 Ack=57 Win=253 Len=0"
"473","17.892064","192.168.1.12","163.70.145.60","TCP","130","19948  >  5222 [PSH, ACK] Seq=1203 Ack=711 Win=508 Len=76 [TCP PDU reassembled in 1328]"
"474","17.906440","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=711 Ack=1279 Win=5544 Len=0"
"475","18.178846","192.168.1.12","163.70.145.13","TCP","55","19934  >  443 [ACK] Seq=1 Ack=1 Win=254 Len=1 [TCP PDU reassembled in 549]"
"476","18.194716","163.70.145.13","192.168.1.12","TCP","66","443  >  19934 [ACK] Seq=1 Ack=2 Win=589 Len=0 SLE=1 SRE=2"
